town,name,type,phone,sample_url,message,wa_link,send_status
Khayelitsha,Astron Energy,fuel,+27 21 361 6133,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-astron-energy.html,"Hi Astron Energy 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha fuel businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-astron-energy.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",https://wa.me/27213616133?text=Hi%20Astron%20Energy%20%F0%9F%91%8B%20Thabang%20from%20SiteCraft%20SA%20here.%20I%20noticed%20a%20lot%20of%20Khayelitsha%20fuel%20businesses%20aren%27t%20easy%20to%20find%20on%20Google%20%E2%80%94%20so%20I%20built%20you%20a%20FREE%20sample%20site%20to%20show%20what%27s%20possible%3A%20https%3A//thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-astron-energy.html%0ANo%20catch%2C%20just%20proof.%20If%20you%20like%20it%2C%20the%20real%20version%20is%20R1%2C500%20setup%20%2B%20R450/month%20and%20comes%20WhatsApp-ready.%20Want%20it%20to%20be%20yours%3F%20Reply%20SITECRAFT.,pending
Khayelitsha,BP,fuel,+27 21 364 2998,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-bp.html,"Hi BP 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha fuel businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-bp.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",https://wa.me/27213642998?text=Hi%20BP%20%F0%9F%91%8B%20Thabang%20from%20SiteCraft%20SA%20here.%20I%20noticed%20a%20lot%20of%20Khayelitsha%20fuel%20businesses%20aren%27t%20easy%20to%20find%20on%20Google%20%E2%80%94%20so%20I%20built%20you%20a%20FREE%20sample%20site%20to%20show%20what%27s%20possible%3A%20https%3A//thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-bp.html%0ANo%20catch%2C%20just%20proof.%20If%20you%20like%20it%2C%20the%20real%20version%20is%20R1%2C500%20setup%20%2B%20R450/month%20and%20comes%20WhatsApp-ready.%20Want%20it%20to%20be%20yours%3F%20Reply%20SITECRAFT.,pending
Khayelitsha,BP,fuel,+27 82 553 0848,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-bp.html,"Hi BP 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha fuel businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-bp.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",https://wa.me/27825530848?text=Hi%20BP%20%F0%9F%91%8B%20Thabang%20from%20SiteCraft%20SA%20here.%20I%20noticed%20a%20lot%20of%20Khayelitsha%20fuel%20businesses%20aren%27t%20easy%20to%20find%20on%20Google%20%E2%80%94%20so%20I%20built%20you%20a%20FREE%20sample%20site%20to%20show%20what%27s%20possible%3A%20https%3A//thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-bp.html%0ANo%20catch%2C%20just%20proof.%20If%20you%20like%20it%2C%20the%20real%20version%20is%20R1%2C500%20setup%20%2B%20R450/month%20and%20comes%20WhatsApp-ready.%20Want%20it%20to%20be%20yours%3F%20Reply%20SITECRAFT.,pending
Khayelitsha,Engen,fuel,+27 21 361 0051,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-engen.html,"Hi Engen 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha fuel businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-engen.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",https://wa.me/27213610051?text=Hi%20Engen%20%F0%9F%91%8B%20Thabang%20from%20SiteCraft%20SA%20here.%20I%20noticed%20a%20lot%20of%20Khayelitsha%20fuel%20businesses%20aren%27t%20easy%20to%20find%20on%20Google%20%E2%80%94%20so%20I%20built%20you%20a%20FREE%20sample%20site%20to%20show%20what%27s%20possible%3A%20https%3A//thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-engen.html%0ANo%20catch%2C%20just%20proof.%20If%20you%20like%20it%2C%20the%20real%20version%20is%20R1%2C500%20setup%20%2B%20R450/month%20and%20comes%20WhatsApp-ready.%20Want%20it%20to%20be%20yours%3F%20Reply%20SITECRAFT.,pending
Khayelitsha,Engen,fuel,+27 21 392 3735,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-engen.html,"Hi Engen 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha fuel businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-engen.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",https://wa.me/27213923735?text=Hi%20Engen%20%F0%9F%91%8B%20Thabang%20from%20SiteCraft%20SA%20here.%20I%20noticed%20a%20lot%20of%20Khayelitsha%20fuel%20businesses%20aren%27t%20easy%20to%20find%20on%20Google%20%E2%80%94%20so%20I%20built%20you%20a%20FREE%20sample%20site%20to%20show%20what%27s%20possible%3A%20https%3A//thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-engen.html%0ANo%20catch%2C%20just%20proof.%20If%20you%20like%20it%2C%20the%20real%20version%20is%20R1%2C500%20setup%20%2B%20R450/month%20and%20comes%20WhatsApp-ready.%20Want%20it%20to%20be%20yours%3F%20Reply%20SITECRAFT.,pending
Khayelitsha,Engen,fuel,+27 21 904 0571,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-engen.html,"Hi Engen 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha fuel businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-engen.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",https://wa.me/27219040571?text=Hi%20Engen%20%F0%9F%91%8B%20Thabang%20from%20SiteCraft%20SA%20here.%20I%20noticed%20a%20lot%20of%20Khayelitsha%20fuel%20businesses%20aren%27t%20easy%20to%20find%20on%20Google%20%E2%80%94%20so%20I%20built%20you%20a%20FREE%20sample%20site%20to%20show%20what%27s%20possible%3A%20https%3A//thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-engen.html%0ANo%20catch%2C%20just%20proof.%20If%20you%20like%20it%2C%20the%20real%20version%20is%20R1%2C500%20setup%20%2B%20R450/month%20and%20comes%20WhatsApp-ready.%20Want%20it%20to%20be%20yours%3F%20Reply%20SITECRAFT.,pending
Khayelitsha,Ellerines,furniture,,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-ellerines.html,"Hi Ellerines 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha furniture businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-ellerines.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Khayelitsha,Makhaza Furniture,furniture,,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-makhaza-furniture.html,"Hi Makhaza Furniture 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha furniture businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-makhaza-furniture.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Khayelitsha,Russels,furniture,,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-russels.html,"Hi Russels 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha furniture businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-russels.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Khayelitsha,ESKOM Service Centre,government,,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-eskom-service-centre.html,"Hi ESKOM Service Centre 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha government businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-eskom-service-centre.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Khayelitsha,Dr. Mariam Herbalist,pharmacy,,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-dr-mariam-herbalist.html,"Hi Dr. Mariam Herbalist 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha pharmacy businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-dr-mariam-herbalist.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Khayelitsha,Clara's Barn,restaurant,+27 21 202 4373,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-clara-s-barn.html,"Hi Clara's Barn 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha restaurant businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-clara-s-barn.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",https://wa.me/27212024373?text=Hi%20Clara%27s%20Barn%20%F0%9F%91%8B%20Thabang%20from%20SiteCraft%20SA%20here.%20I%20noticed%20a%20lot%20of%20Khayelitsha%20restaurant%20businesses%20aren%27t%20easy%20to%20find%20on%20Google%20%E2%80%94%20so%20I%20built%20you%20a%20FREE%20sample%20site%20to%20show%20what%27s%20possible%3A%20https%3A//thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-clara-s-barn.html%0ANo%20catch%2C%20just%20proof.%20If%20you%20like%20it%2C%20the%20real%20version%20is%20R1%2C500%20setup%20%2B%20R450/month%20and%20comes%20WhatsApp-ready.%20Want%20it%20to%20be%20yours%3F%20Reply%20SITECRAFT.,pending
Khayelitsha,Tola Braai Place,restaurant,,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-tola-braai-place.html,"Hi Tola Braai Place 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha restaurant businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-tola-braai-place.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Khayelitsha,Ntsiki Fishery,seafood,,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-ntsiki-fishery.html,"Hi Ntsiki Fishery 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha seafood businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-ntsiki-fishery.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Khayelitsha,Fishery,supermarket,,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-fishery.html,"Hi Fishery 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha supermarket businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-fishery.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Khayelitsha,John Shop,supermarket,,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-john-shop.html,"Hi John Shop 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha supermarket businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-john-shop.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Khayelitsha,Kareem,supermarket,,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-kareem.html,"Hi Kareem 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha supermarket businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-kareem.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Khayelitsha,Mabhabhela Fruit and Veg,supermarket,,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-mabhabhela-fruit-and-veg.html,"Hi Mabhabhela Fruit and Veg 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha supermarket businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-mabhabhela-fruit-and-veg.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Khayelitsha,Mohammad Shop,supermarket,,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-mohammad-shop.html,"Hi Mohammad Shop 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha supermarket businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-mohammad-shop.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Khayelitsha,Pick n Pay,supermarket,,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-pick-n-pay.html,"Hi Pick n Pay 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha supermarket businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-pick-n-pay.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Khayelitsha,Pick n Pay,supermarket,+27 21 361 0443,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-pick-n-pay.html,"Hi Pick n Pay 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha supermarket businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-pick-n-pay.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",https://wa.me/27213610443?text=Hi%20Pick%20n%20Pay%20%F0%9F%91%8B%20Thabang%20from%20SiteCraft%20SA%20here.%20I%20noticed%20a%20lot%20of%20Khayelitsha%20supermarket%20businesses%20aren%27t%20easy%20to%20find%20on%20Google%20%E2%80%94%20so%20I%20built%20you%20a%20FREE%20sample%20site%20to%20show%20what%27s%20possible%3A%20https%3A//thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-pick-n-pay.html%0ANo%20catch%2C%20just%20proof.%20If%20you%20like%20it%2C%20the%20real%20version%20is%20R1%2C500%20setup%20%2B%20R450/month%20and%20comes%20WhatsApp-ready.%20Want%20it%20to%20be%20yours%3F%20Reply%20SITECRAFT.,pending
Khayelitsha,Spar,supermarket,,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-spar.html,"Hi Spar 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha supermarket businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-spar.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Khayelitsha,Wachoma,supermarket,,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-wachoma.html,"Hi Wachoma 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha supermarket businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-wachoma.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Khayelitsha,Tailor,tailor,,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-tailor.html,"Hi Tailor 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha tailor businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-tailor.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Khayelitsha,Tailor,tailor,,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-tailor.html,"Hi Tailor 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha tailor businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-tailor.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Khayelitsha,Tailor,tailor,,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-tailor.html,"Hi Tailor 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha tailor businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-tailor.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Khayelitsha,Tailor,tailor,,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-tailor.html,"Hi Tailor 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha tailor businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-tailor.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Khayelitsha,Zingie Tyres,tyres,+27 61 437 1952,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-zingie-tyres.html,"Hi Zingie Tyres 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha tyres businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-zingie-tyres.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",https://wa.me/27614371952?text=Hi%20Zingie%20Tyres%20%F0%9F%91%8B%20Thabang%20from%20SiteCraft%20SA%20here.%20I%20noticed%20a%20lot%20of%20Khayelitsha%20tyres%20businesses%20aren%27t%20easy%20to%20find%20on%20Google%20%E2%80%94%20so%20I%20built%20you%20a%20FREE%20sample%20site%20to%20show%20what%27s%20possible%3A%20https%3A//thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-zingie-tyres.html%0ANo%20catch%2C%20just%20proof.%20If%20you%20like%20it%2C%20the%20real%20version%20is%20R1%2C500%20setup%20%2B%20R450/month%20and%20comes%20WhatsApp-ready.%20Want%20it%20to%20be%20yours%3F%20Reply%20SITECRAFT.,pending
Khayelitsha,Shebeen,yes,,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-shebeen.html,"Hi Shebeen 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha yes businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-shebeen.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Khayelitsha,Spaza,yes,,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-spaza.html,"Hi Spaza 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha yes businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-spaza.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Khayelitsha,Spaza,yes,,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-spaza.html,"Hi Spaza 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha yes businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-spaza.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Khayelitsha,Spaza,yes,,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-spaza.html,"Hi Spaza 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha yes businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-spaza.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Khayelitsha,Veg Shop,yes,,https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-veg-shop.html,"Hi Veg Shop 👋 Thabang from SiteCraft SA here. I noticed a lot of Khayelitsha yes businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/khayelitsha-veg-shop.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Soweto,Soweto brewing company,bar,,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-soweto-brewing-company.html,"Hi Soweto brewing company 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto bar businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-soweto-brewing-company.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Soweto,The Shack,bar,,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-the-shack.html,"Hi The Shack 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto bar businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-the-shack.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Soweto,Vilakazi Espresso,cafe,,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-vilakazi-espresso.html,"Hi Vilakazi Espresso 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto cafe businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-vilakazi-espresso.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Soweto,Volkswagen,car,,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-volkswagen.html,"Hi Volkswagen 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto car businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-volkswagen.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Soweto,Shanty Clinic,clinic,,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-shanty-clinic.html,"Hi Shanty Clinic 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto clinic businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-shanty-clinic.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Soweto,PEP,clothes,+27 11 936 1153,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-pep.html,"Hi PEP 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto clothes businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-pep.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",https://wa.me/27119361153?text=Hi%20PEP%20%F0%9F%91%8B%20Thabang%20from%20SiteCraft%20SA%20here.%20I%20noticed%20a%20lot%20of%20Soweto%20clothes%20businesses%20aren%27t%20easy%20to%20find%20on%20Google%20%E2%80%94%20so%20I%20built%20you%20a%20FREE%20sample%20site%20to%20show%20what%27s%20possible%3A%20https%3A//thabs1234.github.io/sitecraft-sa/samples/townships/soweto-pep.html%0ANo%20catch%2C%20just%20proof.%20If%20you%20like%20it%2C%20the%20real%20version%20is%20R1%2C500%20setup%20%2B%20R450/month%20and%20comes%20WhatsApp-ready.%20Want%20it%20to%20be%20yours%3F%20Reply%20SITECRAFT.,pending
Soweto,Shova Lifestyle Origin,clothes,,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-shova-lifestyle-origin.html,"Hi Shova Lifestyle Origin 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto clothes businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-shova-lifestyle-origin.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Soweto,Bonjour,convenience,,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-bonjour.html,"Hi Bonjour 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto convenience businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-bonjour.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
